molecular_weight	aromaticity	instability	flexibility	gravy_bm	isoelectric_point	charge_at_pH_7	helix_fract	sheet_fract	molar_ext_coef_cysteines
Microcebus-murinus_tr|A0A8C5VE00|A0A8C5VE00-MICMU	-0.122174388105199	-0.0195212931882392	-0.158824152567809	0.110611446244148	-0.101570821264001	-0.0156269239683196	-0.171172829840203	-0.0258121032056205	-0.00390322423190664	-0.197309183238005
Mus-musculus_tr|D3Z0M9|D3Z0M9-MOUSE	-0.200146887771944	-0.0365448636414637	-0.187198218408336	0.191161528349851	-0.140394501371481	-0.0162735554963997	-0.22208878838975	-0.0150581909884901	0.0163765826218439	-0.328782028467639
Gallus-gallus_tr|A0A8V0ZPM1|A0A8V0ZPM1-CHICK	0.803633878566228	0.166474666093998	-0.2908254070133	-0.47783779145168	0.543835754544484	-0.000631953507123937	0.649312889546744	-0.135936172024584	-0.250386444162689	1.20868456594763
Taeniopygia-guttata_tr|A0A674GZ04|A0A674GZ04-TAEGU	-0.0387576101279987	-0.0443119370748567	0.0465480244436615	0.0538051858413257	-0.00837216168099423	-0.0280489874624638	-0.16350676654718	-0.06486997707761	0.179854311498046	-0.0789374619678839
Anolis-carolinensis_tr|G1KYR0|G1KYR0-ANOCA	0.0838696015894979	-0.00459012332367798	0.25637408781962	-0.0321657330208191	-0.128452297232863	0.0292305173423272	0.112578461094755	-0.0983915537262235	0.039791363244966	0.0825432795178078
Xenopus-tropicalis_tr|A0A6I8SPD1|A0A6I8SPD1-XENTR	0.0152583011838997	-0.0527531315209053	0.185455571492806	0.0072394581933455	-0.0346587984057397	0.0315643641087075	0.0811959662171289	-0.0270029404020807	0.0255326471702196	-0.0235822727467083
Danio-rerio_tr|Q6P9Z2|Q6P9Z2-DANRE	0.0468726156718066	-0.0229535885404967	0.134506184942357	0.139202016650611	-0.160809375327065	0.0328989264191022	0.059417360499315	-0.131515941665902	-0.0107832457071541	0.0534693006606889
Ciona-intestinalis_tr|F7A1V5|F7A1V5-CIOIN	0.0343678617660472	0.026968408916901	0.194802296073842	0.0155552285288031	0.0259031164585696	0.0790893541355026	0.200920267573526	0.0300117248293701	-0.0680682148884671	0.0116050203779125
Clytia-hemisphaerica_tr|A0A7M5WRQ7|A0A7M5WRQ7-9CNID	3.25735106760491	-0.668977509815211	3.01791183976012	5.79757144037638	-7.37183951745699	5.22027096424379	3.58813387110446	-5.36101786381696	-0.493823106235856	2.41557581313195
Clytia-hemisphaerica_tr|A0A7M6DRN1|A0A7M6DRN1-9CNID	-0.416378434514506	0.0912098486450395	-0.434431518167658	-0.721559732400634	0.839272643940487	-0.687942315973097	-0.5356421552551	0.603171616535864	0.0115345343086384	-0.291510768877059
Hydra-vulgaris_tr|A0A8B7DME3|A0A8B7DME3-HYDVU	0.0131667719114203	0.0792391464287809	-0.167270216163662	-0.0102849543303806	0.133754961286265	0.01007923654154	0.0475944154899708	0.0858220545606759	0.0354551099385995	0.0697727692778361
Exaiptasia-diaphana_tr|A0A913WXS3|A0A913WXS3-EXADI	0.00943416520098116	-0.0225472900218995	0.240296977118857	-0.0313618121649657	0.00197846147916946	0.0144173792421257	0.0637879900737899	-0.0260724322988566	0.0376020457654083	-0.00881332229249729
Nematostella-vectensis_tr|A7RYA5|A7RYA5-NEMVE	0.0268241812618239	-0.00909032767789021	-0.0885725473372837	0.0979196762786608	-0.0962116726310591	0.023587344627504	0.0382100010131655	0.00557706408956462	-0.0361468722238988	-0.0252810149848581
Mnemiopsis-leidyi_gb|GFAT01120946.1|.p1	0.0539056336473251	0.00762951789306305	0.235972965394456	0.102268070736221	-0.109895155220606	0.0636801558090275	0.219002375566911	0.00555778115418984	0.0238423518057088	0.0268158769368601
Salpingoeca-rosetta_tr|F2UID7|F2UID7-SALR5	0.0653811732421879	-0.110263203728212	0.139658655640456	0.139164537135323	-0.39034984093283	0.0448320589941544	0.0629987120477428	-0.211755603526723	-0.149886317901554	-0.0500001307225083
Monosiga-brevicollis_tr|A9V7D0|A9V7D0-MONBE	0.0190956497168391	-0.0207994782187129	-0.0336598846143083	0.0364009994262671	-0.073530857903701	0.0442730275513706	0.0351100762444077	-0.0372811457973099	0.0858923204732456	0.0152425474700863
Ustilago-maydis_tr|A0A0D1C3B6|A0A0D1C3B6-USTMA	0.00629830439771737	-0.0105873284610533	0.114397451697267	-0.00908066688693223	-0.0596295818285669	0.0520214167184564	0.0225898464881975	-0.0437499616238984	-0.00764833288646932	-0.0115900530082662
Agaricus-bisporus_tr|A0A8H7F6N1|A0A8H7F6N1-AGABI	0.0234532310425957	-0.0714601803191187	-0.00446751087155293	0.0234700528420951	-0.0340962798335253	-0.0279688348901451	-0.0333339973528782	-0.0832161609286886	0.00523090289657551	-0.0221693797979388
Schizosaccharomyces-pombe_sp|Q9Y7T7|PRP28-SCHPO	0.00637394162061329	-0.058731442973184	0.140367485936205	-0.0276710262687312	-0.0037818142073926	0.0462660069193059	0.00971685436785988	0.0238921929025444	0.0855197679662719	-0.00965787241762637
Neurospora-crassa_sp|Q7SEL0|PRP28-NEUCR	0.00769938711025212	-0.00208352618624335	-0.0359608925684978	0.0520578580291044	-0.145730417072581	0.0421527514885256	0.0367830465198959	-0.0663626231547885	0.0201592229234742	-0.0212046976495831
Aspergillus-nidulans_sp|Q5BCU6|PRP28-EMENI	0.0148206151650407	0.0629181546953906	-0.0340818886546317	0.0273720245037514	-0.0775320480452455	-0.0400734278862271	-0.054295067075068	-0.0737986221462881	0.00302704090285088	0.0504446495876048
Penicillium-chrysogenum_tr|B6HBB2|B6HBB2-PENRW	0.0827046753765548	-0.0963531656635207	0.170042934571582	0.0857318894122117	-0.0729815278132378	0.0673392680272619	0.030597527056062	-0.181953572344657	0.102705900630621	0.0191063906457841
Yarrowia-lipolytica_sp|Q6C024|PRP28-YARLI	-0.0163131098361848	-0.104766273236275	0.0271412476730234	-0.0169934908081684	-0.000804036233145433	0.125025297183094	0.0914183554290984	-0.0684767045948033	0.060834024774683	-0.034824613019855
Candida-albicans_sp|Q59W52|PRP28-CANAL	-0.0116093876890912	0.0800565341947398	-0.0559137325348258	-0.0358953392416762	0.0394504265417098	-0.160166870964539	-0.0581336075016807	0.020833027034771	-0.0286382831124164	-0.00698733045852802
Saccharomyces-cerevisiae_sp|P23394|PRP28-YEAST	-0.0194923144668013	0.0296034372844497	-0.0965884467124434	-0.000791213837923954	0.0604914561656115	0.0498531550364625	0.0158834639315214	0.0834269766275704	-0.0429547947004701	0.0231137161165585
Volvox-carteri_tr|D8UHU9|D8UHU9-VOLCA	-0.34004304526994	0.296645355162245	-0.137074681690742	-0.492371794417343	0.656071958828048	-0.0589165302271248	-0.133112221943627	0.532217522224999	0.0947447836254636	-0.00594883590944087
Chlamydomonas-reinhardtii_tr|A0A2K3D159|A0A2K3D159-CHLRE	0.0678337731763711	-0.0575003990490224	-0.0942224042273914	0.0266575985343976	-0.0222980001687887	0.018459277011177	0.0340441270782928	-0.0143210676141492	-0.0562090210753225	0.0238736718608169
Chlorella-vulgaris_KAI3429738.1	8.28938873429467e-05	-3.46753346742564e-05	5.14506553936447e-06	2.35882779951438e-05	-0.000119774777502547	2.26006158019689e-05	-3.96901867495127e-07	-6.05333599579261e-05	-3.3841675375609e-05	-7.02002330950252e-06
Hypsibius-dujardini_tr|A0A9D4TMP3|A0A9D4TMP3-CHLVU	0.104941310019716	-0.0438979799748048	0.00651350440421811	0.0298620448349983	-0.1516314415126	0.0286117060881214	-0.000502475416153898	-0.0766334513150613	-0.042842604882798	-0.0088871503574724
Tetraselmis-striata_CAE9100286.1	0.146169986007724	1.10034451115972	-2.83081688330199	0.609205400669358	-0.215064218570372	-0.287125770835486	-1.17627137468039	1.11797447784396	-0.450034904574846	-0.384702223875713
Tetraselmis-striata_CAE9100288.1	0.0831633144515313	-0.0701118440432397	0.126538833059718	-0.022282535256761	-0.0201180496124414	0.0664925257140608	0.156199694284604	-0.0953296237420353	0.0525903246345268	0.0278268324995931
Ostreococcus-tauri_tr|A0A090M595|A0A090M595-OSTTA	-0.0116224528461126	-0.00591203064794564	-0.0952546979321689	-0.0787341119482454	0.0289368064523328	0.0167099388693392	-0.00673982570241101	0.0417085339356627	0.155004258593849	0.0266434609189099
Bathycoccus-prasinos_tr|K8EJT3|K8EJT3-9CHLO	0.0900954352076081	0.0513435859795425	-0.039340766816519	-0.0016710698408085	-0.0386989162874566	0.0565528555508713	0.0947606084169077	-0.0578308008116927	-0.162894657914739	0.0528287288439413
Micromonas-commoda_tr|C1EA42|C1EA42-MICCC	0.122520632431929	0.00913915089959262	-0.0269508183232617	-0.112684445115097	0.103463149590201	0.0298819611514851	0.017953241399544	-0.000669428323405022	0.0775713393708848	0.116635823717681
Euglena-gracilis_GEFR01024263.1.p1	-0.109942798245445	-0.019951207265011	0.174814517162801	0.294618537563747	-0.320029471881737	0.0911845341642634	0.0193641902101298	-0.188304886151667	0.201801332847186	-0.077233586300167
Euglena-gracilis_GEFR01005306.1.p1	0.0783689557797157	-0.00195913916271108	-0.101382145324234	0.0127832703843794	-0.0850725606678792	0.0424015936070364	0.0112647503711011	-0.0808905339975896	0.0997469215239431	0.068155064980235
Diplonema-papillatum_KAJ9454319.1	2.11970251010463	1.97734913926903	-2.5112733134316	-3.41172210606867	3.55833122492466	-1.7910148345111	-0.271444790592708	2.32348225625867	0.322281044512959	0.996563123051121
Diplonema-papillatum_KAJ9454320.1	-0.155718633628695	-0.251020448929485	0.485872160348749	0.398158417593993	-0.414965670731094	0.138030802597659	0.0066641192395557	-0.304491782284171	0.0620323489331748	-0.120677923626673
Amorphochlora-amoebiformis_CAD8439023.1	12.5703268351469	124.379516224501	-25.7652800900834	-104.993798487668	164.285477022787	-224.187032430781	-48.735449964875	42.8133293982392	135.199692204623	24.0775029737647
Amorphochlora-amoebiformis_CAD8439025.1	-0.19523337108844	-0.104128201741691	-0.00790712987624253	-0.112856873013946	0.0667396702487526	0.14191370933988	0.0367734779839061	0.109941199478769	-0.0515365599547079	-0.136263537844852
Naegleria-gruberi_tr|D2VHF0|D2VHF0-NAEGR	-0.103287388666058	-0.0543884663115318	-0.108703716923192	-0.0871774010941318	0.139195887477987	-0.0881409992215065	-0.0307140497422864	0.0822020645566421	0.0961441985221058	-0.0610927072676605
Dictyostelium-discoideum_sp|Q54Y81|DDX23-DICDI	0.0545378207492935	0.0238642424514297	-0.06537526949739	0.108290691352844	-0.156942797186447	0.0395461704798617	0.0194161012494862	-0.075756271315753	-0.16138174654962	0.020421235598975
Exaiptasia-diaphana_tr|A0A913YD10|A0A913YD10-EXADI	0.032192431132484	0.0693163191237821	0.144532424756827	0.103279137141246	-0.11034789195	-0.0634775938179359	-0.0278837885732406	-0.109589161913533	-0.115491536013777	0.054882726652464
Phaeodactylum-tricornutum_tr|B7G1B9|B7G1B9-PHATC	-0.103057556475758	-0.0572324284666622	0.0253629346007106	-0.14567693328529	0.113845332118236	0.0216143662511273	-0.00401070868005872	0.123353932980959	0.0181931277841169	-0.110374410864619
Nannochloropsis-sp_tr|A0A4D9CX69|A0A4D9CX69-9STRA	0.0541612036654343	-0.122098830053337	0.0503800648126133	0.0392182163297436	-0.105550975669534	0.0478487093279451	0.0272723595567417	-0.140859206754052	0.119678452397678	-0.00958462021378505
Paramecium-tetraurelia_tr|A0E037|A0E037-PARTE	0.087050966156733	-0.0909580418124991	-0.0551362387886804	0.04931353490621	0.049034938331352	-0.00887233711929317	0.0633850593692878	-0.0534021747140572	0.0793011380565182	0.0280847359235834
Paramecium-tetraurelia_tr|A0DW22|A0DW22-PARTE	-0.249666742255032	0.134010249128163	-0.0143265066915317	-0.134463274103559	0.0514429778640601	0.232524944724645	0.0756273670105739	0.253811045074634	-0.232551676668228	-0.191403950902561
Tetrahymena-thermophila_tr|Q240I5|Q240I5-TETTS	0.0272231860708693	0.0747062438559843	0.0264346642188664	0.120138992931834	-0.0857503451401296	0.0780375250659356	0.0412416685500875	-0.00549865104781649	-0.0448966112008209	0.0682372727846495
Symbiodinium-sp_tr|A0A812JGY5|A0A812JGY5-9DINO	-0.0369024951986988	-0.00971270126760192	-0.0306865382961132	-0.0997558978105429	0.102712797699042	-0.136249383181201	-0.110642492517414	0.0179160664796361	0.105408627036051	-0.0192437652399608
Perkinsus-marinus_tr|C5LVK1|C5LVK1-PERM5	0.0578625690871333	-0.119611228088894	0.0570891454640196	0.137137853652139	-0.126512916753167	0.0248705730260624	0.026843917612261	-0.10970814819921	0.0983153096117714	0.0253984388449598
Symbiodinium-sp_tr|A0A812JPQ9|A0A812JPQ9-9DINO	-0.272947802569647	0.0338851964929494	0.0840482847768185	-0.129784650852109	0.0596775554897618	0.199799952315684	0.120495497985275	0.016278947481678	0.149490373778302	-0.161220813497063
Plasmodium-falciparum_tr|A0A5K1K868|A0A5K1K868-PLAF7	0.019558718349155	0.000107957092675423	0.0124454538420459	0.0255092997638763	-0.0551087897073211	-0.0785374334225502	-0.0812904150751397	-0.0396010860679791	-0.0240330772949164	0.00943440278757986
Porphyra-yezoensis_tr|W7JTG5|W7JTG5-PLAFA	0.143095418660678	0.0707602404953483	-0.0144333513787756	0.181012231924774	-0.187508845509182	-0.025506476948976	-0.00737311900270845	-0.0896298509313945	-0.0918447705248956	0.115339071865166
Entamoeba-histolytica_tr|C4M058|C4M058-ENTH1	-0.0294782658231718	-0.0178664509505134	-0.0308601629799328	0.0482136748417059	0.0221404408772284	-0.0348038278328527	-0.00784821433910454	0.0589600040470408	-0.00957144377353577	-0.0346958649719425
Bathycoccus-prasinos_tr|K8EP04|K8EP04-9CHLO	-0.0518719406778991	0.0344840411379387	-0.0456875488828106	-0.101222256430509	0.118998151628477	0.249025219065245	0.131383506785573	0.176408858577965	-0.100674390164751	-0.0925479197559924
Micromonas-commoda_tr|C1EDS5|C1EDS5-MICCC	0.0212127380944862	-0.0497965574494457	-0.0643344501675459	0.0391645382795592	0.00437208982401987	-0.0731228003181951	-0.061658588410794	-0.0379342835881344	-0.00849195687621662	0.0455292892790575
Volvox-carteri_tr|D8UDH8|D8UDH8-VOLCA	0.0104788744752983	0.0318605248653696	0.0868841899366761	-0.00961092557328527	-0.0526826667820408	0.0623877409155474	0.0607819153028671	-0.033679570236891	0.0300634265467361	0.0180007069120554
Chlamydomonas-reinhardtii_tr|A0A2K3DK31|A0A2K3DK31-CHLRE	0.000297989404600821	-0.0844295928667034	-0.0620952756008499	-0.0445939170529485	0.0068275903825721	-0.0301866618873252	-0.0103334660478848	-0.0144244094040182	0.0725911657594877	-0.033002990078516
Hypsibius-dujardini_tr|A0A9D4TX95|A0A9D4TX95-CHLVU	1.74852062212123e-05	-2.13694582947681e-05	2.3050925049277e-05	8.27118189665979e-05	-6.9595621615871e-05	-9.34746342967058e-05	-6.82278057586659e-05	-9.20057603547123e-05	5.0176260263646e-05	-3.12184100749781e-06
Chlorella-vulgaris_KAI3436811.1	0.0210268621711529	-0.0256978805700948	0.0277199675232933	0.0994652996518588	-0.0836923649769093	-0.112408103870665	-0.0820475002556197	-0.110641764906489	0.0603396169415886	-0.00375418442307985
Diplonema-papillatum_KAJ9441661.1	-0.00797268871860548	-0.0606256211680322	0.150219317717	0.00913064838127255	-0.00984042819049615	-0.0972005123832139	-0.0706055919128862	-0.094672766679575	0.127771946198876	-0.0197066798450284
Euglena-gracilis_GEFR01007489.1.p1	-0.0101444161736475	0.0274972657542952	-0.100813826899563	-0.0280332349339906	-0.00536383004324393	-0.0716005347528355	-0.0322317058619523	-0.00605703164838143	0.00825825538968713	-0.0109864946795847
Isochrysis-galbana_CAE5827538.1	9.80739707716719e-05	-0.0128812299118673	0.00651279202957023	0.0201261850116635	-0.116691940118211	-0.140022871058291	-0.107829794335884	-0.0291924363028933	0.0920847544527184	-0.0185583760933474
Isochrysis-galbana_CAE5827539.1	-0.00077613154164301	-0.0716428881585804	0.064986341191444	-0.0131065101510661	0.0487013438423347	-0.0645939120490526	-0.0157894995428927	-0.0869554811160285	0.101702992659139	-0.00809288782699762
Salpingoeca-rosetta_tr|F2TWY2|F2TWY2-SALR5	0.0381313840110746	-0.0133535221209863	0.188641787894417	0.0349667760966638	-0.10751381814087	0.109548461602052	0.0470562579005477	-0.0781826151647294	-0.0594015129377286	-0.00791381373549965
Monosiga-brevicollis_tr|A9V7B8|A9V7B8-MONBE	0.0270580451952887	0.0543050682172855	-0.0149155528410251	-0.000316909516926861	-0.0437260078041791	-0.101691649899304	-0.0312468550493434	-0.0898903429465494	0.029969058533892	0.0147452622292314
Pristionchus-pacificus_tr|A0A2A6BN97|A0A2A6BN97-PRIPA	0.00946659996861243	-0.0716516577963801	0.0161393935672021	-0.00702800864217627	-0.0304668597158428	0.0274445245432937	0.0334378035948169	-0.0803714311463725	0.106898065735321	-0.0405629342871838
Caenorhabditis-elegans_tr|Q9N5K1|Q9N5K1-CAEEL	0.0502043829831054	-0.028852001104993	0.104349056877412	0.0694191467659147	-0.0831641207228121	-0.144592242023823	-0.0522219998094605	-0.0703310175731231	0.112708973245329	-0.0607169779523982
Schistosoma-mansoni_tr|A0A3Q0KSZ1|A0A3Q0KSZ1-SCHMA	0.0423239519972704	-0.0079615338079563	-0.177208478099711	0.0236300097708682	-0.0534972193081083	-0.221428205391025	-0.15687678418103	-0.01281535891241	0.0292995411583911	0.00696695678838992
Hofstenia-miamia_GFSA01058780.1.p1	-0.219515001601597	0.00216357204362736	0.0902878958332483	-0.00818929696777079	0.0720941049120689	0.0848613763441777	0.00686136228979217	-0.017544211631529	0.17876252672991	-0.138194854100064
Schmidtea-mediterranea_maker-scaffold134-snap-gene-0.37-mRNA-1	0.23543823292186	-0.00285874442432659	0.0607030837124925	-0.011715392756266	0.0245196667679982	0.0388653544014481	0.0290715330509406	0.0775683935183639	-0.0673807034604792	0.0823590372438436
Hofstenia-miamia_GFSA01058779.1.p1	-0.16038228192568	-0.0501904081817354	0.0640868311557728	-0.103949746013695	0.0737837376486821	0.0989170922986963	0.0283625007518374	0.0743677966224639	-0.0548514884291289	-0.0786164642686913
Danio-rerio_tr|A0A4P2L339|A0A4P2L339-DANRE	0.0847682072342027	0.0338595410656512	-0.286889361788372	0.0668216636232968	0.0392532095719549	0.249569508446769	0.0912510382642363	-0.0445593710933047	0.00661543135368824	0.0183660407385127
Callorhinchus-milii_tr|A0A4W3JWY6|A0A4W3JWY6-CALMI	0.158927171076691	0.139602780032518	-0.0297401335583376	-0.081567952791016	-0.0313348947339109	0.407727013394985	0.179744875507963	-0.00234276175020017	-0.302835212403408	0.190876067875087
Taeniopygia-guttata_tr|H0YQ77|H0YQ77-TAEGU	0.0191383884010369	0.0478049317857011	-0.0786084181427307	0.0747480865627743	0.000643900889279783	-0.235683023091647	-0.107493087538845	0.0268386550024703	-0.0485099518763866	0.0209961614526976
Gallus-gallus_tr|A0A8V0Y242|A0A8V0Y242-CHICK	0.0203237963528044	-0.115108218321185	-0.106607233047117	-0.114868693118483	0.0990009244557728	0.772507544354607	0.463141695755159	-0.0660144246559491	-0.0328400704924982	-0.0573855987719806
Anolis-carolinensis_tr|G1KES9|G1KES9-ANOCA	0.0810527860374974	0.0599660798095876	-0.22245197120446	0.0686066140168436	-0.0710599314514394	-0.0911929672148038	-0.105974208948179	-0.10988698837023	0.0275852430082002	0.0536157188023398
Microcebus-murinus_tr|A0A8C5VH60|A0A8C5VH60-MICMU	-0.015734480542211	-0.0667051153781973	-0.348833621169391	0.0183599935761083	0.0175389428054315	-0.181233663981795	-0.121798445787762	-0.0160044387708253	0.105581270415793	-0.112625149114435
Carlito-syrichta_tr|A0A1U7T612|A0A1U7T612-CARSF	-0.0554580852539269	0.108629514037559	-0.060399858740441	-0.0583103733244097	-0.00488376711813282	-0.0350291677064778	0.0115443371755028	-0.0899932293844432	-0.0318288237495648	0.114004210079664
Callithrix-jacchus_tr|A0A8J8Y320|A0A8J8Y320-CALJA	0.102080822701937	0.0491243269169783	-0.183935871977656	-0.0202508370436222	0.0163227343110171	0.548042605325407	0.293319701321592	-0.00737467328582313	-0.197174648234106	0.227739558712184
Pan-troglodytes_tr|H2QS42|H2QS42-PANTR	8.03024816062594e-06	-0.00046635713913828	0.000926527530691516	0.00156660974038061	-0.00111225767705251	-0.000934171779307628	-0.000795708683995563	-0.00152077055900549	0.000642514337646454	-0.000284270652821149
Homo-sapiens_sp|Q9UJV9|DDX41-HUMAN	0.000917683759971829	-0.0532945388625181	0.105882066227351	0.179029624902783	-0.127107006668736	-0.106755638582359	-0.0909323002124044	-0.173791197466097	0.0734254983227969	-0.0324859899905956
Macaca-mulatta_tr|F7G4G3|F7G4G3-MACMU	0.0439766134345662	0.0597268329833975	-0.0606523077993716	-0.196581539103834	0.139951831768573	0.223275238069803	0.175935096561799	0.14555335846132	-0.082550893457144	0.0525477736911495
Mus-musculus_sp|Q91VN6|DDX41-MOUSE	0.137571443843326	0.00759377911939779	0.0613725974029998	0.0547396903465853	-0.0511565010824675	0.0179318924574857	-0.00774905517117781	-0.128368985005507	-0.0112818644851588	0.05485297070436
Xenopus-tropicalis_tr|F6VY98|F6VY98-XENTR	0.329753850353835	0.0991074695302166	-0.0561846898874805	0.01430027036997	-0.127995613169847	0.0872464611796314	-0.00465431009835374	-0.175753702856904	-0.047960438515453	0.126012891250429
Petromyzon-marinus_tr|S4RJY6|S4RJY6-PETMA	-0.243267988142806	-0.138817462683321	0.160842955040909	0.00427108618438709	0.0501456527151067	-0.26684266720923	-0.0906471954470582	0.0870069862049105	0.192483720715511	-0.14528116181573
Ciona-intestinalis_tr|Q1RPW7|Q1RPW7-CIOIN	0.0406226224269501	-0.0562841464706608	0.126309059897166	-0.0524921053682193	0.0140802594199094	0.190970523907792	0.116427088918962	-0.0142007680669958	-0.0800325084556435	-0.0487099330373594
Drosophila-melanogaster_sp|Q9V3C0|DDX41-DROME	0.0248918751218881	-0.0794153080099985	0.104096310267519	-0.0320328859381266	-0.0462573616418262	-0.0760911523228787	-0.0508471555293158	-0.0338729304852627	0.0334364047413492	0.00471133340441971
Aedes-aegypti_tr|Q16P64|Q16P64-AEDAE	0.0659947874240675	0.0366569847408864	0.0382797825128735	0.0187276616961329	-0.0112134697394161	-0.123036035771849	-0.0372598130608146	-0.00286519455374347	0.0391946017593765	0.0438819685765336
Exaiptasia-diaphana_tr|A0A913WPM9|A0A913WPM9-EXADI	0.140630134615576	0.00847466117900161	-0.0251269463321904	0.149667958899636	-0.040830863713053	-0.0646486600740662	-0.0196094001271818	0.0189713907417924	0.0785963994133827	0.0977210344260856
Nematostella-vectensis_tr|A7RGX3|A7RGX3-NEMVE	0.0437902421379705	0.102476991897925	-0.0659427130400501	-0.188876004893623	0.103155311004391	0.0365068822590617	0.0234278059844984	0.105969206340567	-0.0334223615104211	0.0326669674920732
Abeoforma-whisleri_Awhi-evm1s15475	-0.268614795603889	-0.128208820862999	0.0507146910437881	0.127950869990288	-0.0247650245632475	0.21206135763631	0.0586679561388668	-0.12275979320737	0.0365380472967683	-0.109623832917086
Hydra-vulgaris_tr|T2M3P8|T2M3P8-HYDVU	0.0140628970099108	0.0320066399520664	0.081538326472759	-0.0266047057183524	0.0456887434135542	0.209934199092827	0.0993515268474006	0.0581843564025994	0.00401703531186583	0.00768258883433277
Clytia-hemisphaerica_tr|A0A7M5XGL8|A0A7M5XGL8-9CNID	0.0357308901092841	-0.031602928477504	-0.0643793117855592	0.109014239230389	-0.0974752053739727	-0.137055647579853	-0.0614633132434538	-0.0876331662015048	0.113162502754172	-0.00542484585422697
Mnemiopsis-leidyi_gb|GFAT01021034.1|.p1	0.0216918803017605	0.0935061092441957	-0.0132251983923541	0.0156320777346547	0.0195002342578526	0.0399326259152739	0.0177740414986473	0.0886662886220988	-0.0126280898917497	0.0139457666131004
Sphaeroforma-arctica_tr|A0A0L0G390|A0A0L0G390-9EUKA	-0.0476564541907409	0.0869169528466731	-0.121375515389387	-0.097077619735065	0.13816341787714	0.173100735864689	0.0430314952902803	0.0808596498788846	0.210029598135412	0.0128992125270391
Sphaeroforma-arctica_tr|A0A0L0F0R3|A0A0L0F0R3-9EUKA	-0.315900863116583	-0.172202039347198	-0.106985023425842	-0.136930755459964	0.0829298048946335	-0.0162634648563521	0.00703000756406858	-0.0182658927330108	-0.15397438532919	-0.178222898924856
Ustilago-maydis_tr|A0A0D1DT51|A0A0D1DT51-USTMA	-0.00168791101387166	-0.0557097673876041	0.0790303033844804	-0.00528982975260747	-0.0382775880157692	-0.196175978870954	-0.103177041115135	-0.106708418977929	-0.0219204383233231	-0.0505031990150766
Agaricus-bisporus_tr|A0A8H7F760|A0A8H7F760-AGABI	-0.0408011835026723	-0.0191980253824738	0.126856382005768	0.0219252519627026	-0.0280616515881764	0.0649776268556377	0.0237971048522976	-0.0347001585685454	0.075411591389279	-0.059022253839971
Dictyostelium-discoideum_sp|Q54KG1|DDX41-DICDI	0.00799590034975125	-0.0901160317765136	-0.0357703847539798	0.169971529760091	-0.122346227119448	-0.0901874641876251	-0.0334916305457428	-0.0923005735697642	-0.0799634540121509	-0.0418827331294318
Naegleria-gruberi_tr|D2UZP5|D2UZP5-NAEGR	-0.129553814978935	0.182393821444865	0.0072709094084307	-0.100852865453487	0.11654884444442	0.0320260585184042	0.0134987506037706	0.199750660373069	-0.127868178713517	-0.0653610261890073
Perkinsus-marinus_tr|C5LAB8|C5LAB8-PERM5	-0.328503621963551	-0.055186942413298	0.154985554306714	-0.0267726436865415	0.0201630060618665	-0.205864896260993	-0.164619217874692	-0.0909992971460539	0.0790297165691047	-0.320051018157086
Symbiodinium-sp_tr|A0A812JTJ8|A0A812JTJ8-9DINO	0.574475714319222	-0.00869202298221885	0.169893318237623	-0.0347816599894079	-0.0527338851371606	-0.0410505317673346	-0.0108990793540664	-0.0749440234981674	0.183964958209472	0.50626812129993
Plasmodium-falciparum_tr|A0A5K1K8X8|A0A5K1K8X8-PLAF7	2.05345167817544	-3.41633967392332	-2.45471293939574	5.44477333872559	-6.97036303639887	6.39699215127966e-05	3.22056096979802e-05	-6.69420990323296	-4.70187655116329	1.66166170197441e-05
Porphyra-yezoensis_tr|W7JG82|W7JG82-PLAFA	0.041156964890881	0.115331718604849	-0.0778030131361033	0.14146594572565	-0.0807620655475705	0.0959362369237585	0.0481672647754353	0.0314686422743546	-0.0688782682758203	0.0245244178938693
Nannochloropsis-sp_tr|A0A4D9DH23|A0A4D9DH23-9STRA	0.0517607871135181	-0.089465577877548	0.0861241286638249	0.0630937171633952	-0.107133318234101	-0.102794155132042	-0.0846184646394613	-0.0818410353348938	0.0682067934129594	-0.0477723451801785
Phaeodactylum-tricornutum_tr|B7G1R2|B7G1R2-PHATC	-0.044344036093112	0.00219454319406642	-0.0578512039437256	-0.0977229078688335	0.0497885756538936	-0.127782033422088	-0.0607203540028801	0.0136279092050866	0.0636467435849669	-0.010326739554208
Tetrahymena-thermophila_tr|Q23WN3|Q23WN3-TETTS	-0.0114473631022924	-0.0399493820872522	-0.143092852423347	-0.00372321355247066	0.0248810333448138	-0.0203744356798695	-0.0515274494098443	0.0216319221032748	0.032195438586319	-0.0775392621775854
Paramecium-tetraurelia_tr|A0C369|A0C369-PARTE	-0.0261662488856826	0.00774954714614904	0.0404355347983385	0.0165391727678456	0.0348247491497091	0.0928431528997775	0.0743575263245446	0.0761695138524758	-0.0441621032316332	-0.0243054563786033
Ostreococcus-tauri_tr|Q012X8|Q012X8-OSTTA	0.0251275463984955	-0.0460823402642635	-0.0198612084969527	-0.0111584339006362	-0.0815141130555949	-0.0208162321607577	-0.0433881828512605	-0.107999427200962	0.0631751361358268	0.0470815040746785
