id,molecular_weight,aromaticity,instability,flexibility,gravy_kd,gravy_bm,gravy_ro,isoelectric_point,charge_at_pH_3,charge_at_pH_5,charge_at_pH_7,charge_at_pH_9,charge_at_pH_11,helix_fract,turn_fract,sheet_fract,molar_ext_coef_cysteines,molar_ext_coef_cystines
Saccharomyces-cerevisiae_sp|P24783|DBP2-YEAST,60998.6666000002,0.08608058608058608,36.15789377289375,1.006112556794713,-0.7141263940520441,0.4791771995043375,0.7129904997934738,8.895105934143068,79.68164149449301,24.813680174006514,7.224407671878652,-1.256398769186589,-50.58666937325652,0.26373626373626374,0.2802197802197802,0.1923076923076923,75750.0,76000.0
Candida-albicans_sp|Q59LU0|DBP2-CANAL,61279.90830000023,0.07829181494661921,34.367099644128096,1.00598756518251,-0.6513237063778581,0.4798624147613324,0.715312876052948,9.029200172424318,81.74807922863097,28.184234409344462,9.380306151436386,0.37981866199965,-44.38503067524743,0.24555160142348753,0.297153024911032,0.18861209964412812,62800.0,63175.0
Neurospora-crassa_sp|Q7SBC6|DBP2-NEUCR,60198.806700000234,0.0800711743772242,42.05820284697517,1.004726233453669,-0.49286000802246316,0.497183513838749,0.7188387484957877,9.337487983703614,73.37718252251399,27.794655111053892,11.315838510344953,4.4765866259644795,-36.879191440587434,0.25622775800711745,0.32206405693950174,0.19572953736654805,73800.0,73925.0
Aspergillus-nidulans_sp|Q5B0J9|DBP2-EMENI,60911.646900000196,0.08170515097690942,35.80907637655415,1.0047879879879889,-0.5506506506506503,0.48979899899899926,0.7178238238238235,9.296486091613769,79.19255063990741,30.554808557828174,13.291651683311379,4.6090500274957975,-41.84948751257394,0.25399644760213147,0.3037300177619893,0.19182948490230906,76780.0,77155.0
Penicillium-chrysogenum_tr|B6HS19|B6HS19-PENRW,59289.8230000002,0.07971014492753624,44.531358695652266,1.0053086192810443,-0.5111928104575165,0.4909848856209151,0.7177246732026143,9.110430335998537,74.93584781188902,24.708303260888755,9.12908341951119,1.3818556534950233,-41.95031680812046,0.25181159420289856,0.3007246376811594,0.1920289855072464,77810.0,78060.0
Perkinsus-marinus_tr|C5LBR0|C5LBR0-PERM5,73215.25140000039,0.08605341246290801,38.45062314540077,1.0036488154821492,-0.5030196863530201,0.504897397397398,0.7161411411411415,8.506554985046389,77.92399407611211,25.226190841812695,5.435041984734838,-5.973849905306338,-63.18340073632563,0.2522255192878338,0.28338278931750743,0.22255192878338279,84690.0,85190.0
Perkinsus-marinus_tr|C5L0Z3|C5L0Z3-PERM5,68097.30350000043,0.0896,34.83505600000015,1.001313164055465,-0.3820277327570683,0.5139036556816131,0.7221699981991709,7.584447288513185,77.85337111210886,23.476377341679928,1.617059286688459,-9.7850721895325,-64.91065380025263,0.2768,0.2544,0.23199999999999998,77240.0,77740.0
Perkinsus-marinus_tr|C5L542|C5L542-PERM5,71030.40570000047,0.09174311926605505,42.265305810397756,1.0030110079119372,-0.423219814241486,0.5143412452700383,0.7188114895080837,8.20929126739502,76.85650970975831,22.76078932010052,3.3604227072287074,-7.7444778904119005,-66.64785616712834,0.2660550458715596,0.27522935779816515,0.23547400611620795,79190.0,79690.0
Perkinsus-marinus_tr|C5L215|C5L215-PERM5,58568.28990000016,0.08662900188323917,42.694745762711925,1.0048772041640113,-0.579031230082855,0.48830592734225664,0.7157425111536,9.322466850280762,80.1107203161503,30.655841266686885,13.307589419354251,5.155514794007985,-44.32383483511559,0.2730696798493409,0.2749529190207156,0.19962335216572502,75750.0,76000.0
Perkinsus-marinus_tr|C5LHY0|C5LHY0-PERM5,57636.76530000008,0.08061420345489442,47.74953934740893,1.0009668615984406,-0.42486463071258346,0.4965919428200133,0.7236235650855525,9.11030139923096,79.27019723279723,31.074666464676675,10.628426704082877,1.432035952399204,-38.556920172511845,0.2783109404990403,0.2514395393474088,0.21113243761996162,62340.0,62840.0
Perkinsus-marinus_tr|C5LAG8|C5LAG8-PERM5,57774.071900000075,0.07692307692307693,50.48251923076933,1.000741536458332,-0.42983940972222184,0.4966477864583335,0.723847656249999,8.974015235900882,78.20271246244437,28.60922455236357,8.549860442871726,-0.29713349124780564,-37.92056552230644,0.2846153846153846,0.24423076923076925,0.21346153846153848,59360.0,59860.0
Plasmodium-falciparum_tr|Q8IL13|Q8IL13-PLAF7,60035.01350000006,0.09108159392789374,35.95411764705881,1.0038773281952473,-0.4944765574823385,0.5130419610361808,0.7153971312352815,9.356506156921387,77.73215181312567,34.16307975341095,18.178643607672093,7.716936697566027,-54.30404302052867,0.31688804554079697,0.25616698292220114,0.21062618595825428,66240.0,66615.0
Porphyra-yezoensis_tr|W7JGD5|W7JGD5-PLAFA,60035.01350000006,0.09108159392789374,35.95411764705881,1.0038773281952473,-0.4944765574823385,0.5130419610361808,0.7153971312352815,9.356506156921387,77.73215181312567,34.16307975341095,18.178643607672093,7.716936697566027,-54.30404302052867,0.31688804554079697,0.25616698292220114,0.21062618595825428,66240.0,66615.0
Hypsibius-dujardini_tr|A0A9D4TKR3|A0A9D4TKR3-CHLVU,59808.57240000025,0.0896057347670251,44.95915770609328,1.0025943434343434,-0.3878181818181818,0.5082397979797972,0.7226505050505042,8.978914833068849,72.6604843959063,27.318636864704224,8.463708135755269,-0.24967516155847846,-41.203203726340156,0.2616487455197133,0.3046594982078853,0.21863799283154123,58790.0,59165.0
Chlorella-vulgaris_KAI3428167.1,59808.57240000025,0.0896057347670251,44.95915770609328,1.0025943434343434,-0.3878181818181818,0.5082397979797972,0.7226505050505042,8.978914833068849,72.6604843959063,27.318636864704224,8.463708135755269,-0.24967516155847846,-41.203203726340156,0.2616487455197133,0.3046594982078853,0.21863799283154123,58790.0,59165.0
Chlorella-vulgaris_KAI3428168.1,64149.75730000025,0.09,43.69468333333343,1.0009744744744749,-0.32533783783783804,0.5144896771771765,0.7249793543543531,9.176252555847167,78.66047909191134,33.31810651499925,14.411166182663223,2.9736015617182403,-43.2446078667542,0.2616666666666667,0.2966666666666667,0.225,65780.0,66530.0
Hypsibius-dujardini_tr|A0A9D4TKN6|A0A9D4TKN6-CHLVU,64149.75730000025,0.09,43.69468333333343,1.0009744744744749,-0.32533783783783804,0.5144896771771765,0.7249793543543531,9.176252555847167,78.66047909191134,33.31810651499925,14.411166182663223,2.9736015617182403,-43.2446078667542,0.2616666666666667,0.2966666666666667,0.225,65780.0,66530.0
Chlamydomonas-reinhardtii_tr|A0A2K3E6J3|A0A2K3E6J3-CHLRE,81521.4632000004,0.07066666666666667,44.446560000000154,0.9989935609463902,-0.35691823899371067,0.5099165917939502,0.723960766696616,9.953676795959474,115.09363178029612,62.69932853533818,37.00374802253377,23.452431790285345,-26.760291356181682,0.24933333333333332,0.25333333333333335,0.264,90300.0,91175.0
Volvox-carteri_tr|D8U9W5|D8U9W5-VOLCA,58247.260500000084,0.08224299065420561,47.509925233645,1.002652329749103,-0.4195235083280626,0.5056679316888051,0.7213177313936325,8.960347938537598,72.40273603267016,25.377393962292622,7.393200045513666,-0.4324589106573882,-42.04119718942375,0.27289719626168224,0.2803738317757009,0.2261682242990654,60280.0,60530.0
Phaeodactylum-tricornutum_tr|B7FQS8|B7FQS8-PHATC,57084.83400000016,0.08317580340264649,38.65542533081283,1.004066538707613,-0.3979739816592029,0.5039266368095539,0.7200085306035396,8.557807350158694,69.01767924464421,19.607381432931945,4.124046653775352,-3.9737999222079594,-49.8594078294132,0.2722117202268431,0.2816635160680529,0.22684310018903592,58790.0,59040.0
Sphaeroforma-arctica_tr|A0A0L0G2A9|A0A0L0G2A9-9EUKA,58251.14280000011,0.08736059479553904,30.744999999999973,1.0044901467505236,-0.48127882599580674,0.5048008385744247,0.7190335429769388,8.923407554626465,71.41917266150722,24.000395025068094,8.114358640969463,-1.0191920928980522,-52.30405167008139,0.2788104089219331,0.2936802973977695,0.21189591078066916,64750.0,65125.0
Salpingoeca-rosetta_tr|F2USP3|F2USP3-SALR5,61135.98450000013,0.09041591320072333,45.82244122965648,0.9967951070336404,-0.3255861365953109,0.510042609582059,0.7304036697247704,9.175801277160645,87.68985395251123,44.0629607733903,16.41893622735568,3.031357427422826,-39.66933721961232,0.27848101265822783,0.26220614828209765,0.2115732368896926,48820.0,49695.0
Monosiga-brevicollis_tr|A9V234|A9V234-MONBE,54185.85520000006,0.07597535934291581,39.33287474332644,1.002829505915101,-0.4940617026212015,0.4879962885641383,0.7190721410345632,9.136862373352052,72.27438676665942,24.454356098174443,7.33324090545559,1.2928549912533143,-32.8791905950728,0.26899383983572894,0.2381930184804928,0.23613963039014374,42860.0,42985.0
Ostreococcus-tauri_tr|A0A096P859|A0A096P859-OSTTA,52054.5229000001,0.0613107822410148,40.513340380549664,1.00184898446834,-0.28504181600955814,0.4899839904420546,0.7225185185185184,6.1086229324340815,69.12408701412804,14.318445940187729,-3.8200520213920157,-10.163248943927272,-40.40485876307099,0.2832980972515856,0.20507399577167018,0.29598308668076106,35410.0,35660.0
Diplonema-papillatum_KAJ9446709.1,77839.06780000032,0.058495821727019504,54.451253481894405,0.9999086071987484,-0.17546165884194057,0.5188923317683876,0.726211267605634,5.814481163024904,85.24883796296048,16.67732383537701,-10.318858925043685,-24.889459773339823,-69.08435609759269,0.28272980501392764,0.23259052924791085,0.27298050139275765,52370.0,53495.0
Perkinsus-marinus_tr|C5KDQ4|C5KDQ4-PERM5,85424.03410000053,0.08609271523178808,34.149152317880905,1.0122942138926072,-0.8801874163319934,0.4555644801427931,0.7054157370221622,5.195731925964354,115.68362053701631,7.315353179594965,-23.439762883716114,-36.296669327098186,-109.92056088936668,0.2582781456953642,0.2516556291390728,0.2052980132450331,203850.0,204350.0
Perkinsus-marinus_tr|C5L9W0|C5L9W0-PERM5,59086.032600000115,0.07289719626168224,36.72338317757009,1.0003069787054604,-0.3960573476702509,0.4968056082648114,0.72471853257432,6.006710624694824,68.03138561301924,14.708667222498697,-6.427115258862216,-14.880908659988876,-52.20319237594165,0.29345794392523367,0.24672897196261678,0.23364485981308414,81820.0,82195.0
Perkinsus-marinus_tr|C5LZN9|C5LZN9-PERM5,64896.79090000015,0.0896551724137931,39.08777586206899,1.0036728826728818,-0.6476107226107232,0.48513403263403265,0.7173951048951054,6.114988899230956,72.75162388546904,16.231115304275725,-5.427955520862483,-14.519208455139534,-57.74864630295247,0.2706896551724138,0.2775862068965517,0.22241379310344828,109780.0,110155.0
Isochrysis-galbana_CAE5827534.1,51970.15370000009,0.055201698513800426,36.444394904458605,0.999963522918166,-0.2129349652027838,0.5104746820254383,0.7235397168226539,7.9756578445434565,69.47595334615733,21.088775735012142,1.9493674603427849,-5.841823861730681,-39.57455448078673,0.2908704883227176,0.1932059447983015,0.326963906581741,45380.0,45755.0
Euglena-gracilis_GEFR01005629.1.p1,75130.0939000003,0.06734992679355783,43.25300146412895,0.9982958024691363,-0.15960493827160502,0.5107435390946501,0.727015637860082,6.738967323303222,91.99882536785951,23.845572160263472,-1.1088009026296817,-13.28587529182947,-54.86092848705501,0.2869692532942899,0.19326500732064422,0.2986822840409956,43890.0,44765.0
Euglena-gracilis_GEFR01003939.1.p1,79995.56460000039,0.06758620689655172,38.08111724137937,1.0004841159150786,-0.1997210599721062,0.5166483805981716,0.7247946691461348,5.706998634338379,95.64651695372561,17.314518677037,-13.71093669220501,-26.31616011505264,-79.34513506860289,0.3006896551724138,0.2068965517241379,0.28827586206896555,52830.0,53455.0
Perkinsus-marinus_tr|C5K969|C5K969-PERM5,52817.99630000007,0.07966457023060797,39.98786163522011,1.0049706230751012,-0.54439706230751,0.4872473347547973,0.7143141435678751,9.294938850402833,68.47545337010594,23.31701294307272,9.059792369436927,3.065666399489345,-28.86931876071965,0.24737945492662475,0.25366876310272535,0.2159329140461216,51910.0,52160.0
Perkinsus-marinus_tr|C5KR89|C5KR89-PERM5,64550.7388000002,0.07363013698630136,34.74368150684929,1.0023632330246925,-0.4000385802469135,0.49985243055555567,0.719502314814815,8.817486000061038,76.73129943439879,22.122202752001037,6.047931032188842,-1.8037445145554045,-39.0214317776369,0.2568493150684931,0.23287671232876714,0.2328767123287671,58900.0,59275.0
Perkinsus-marinus_tr|C5KSY5|C5KSY5-PERM5,58328.82400000008,0.07047619047619048,32.51792380952381,1.0021250805931667,-0.4005157962604768,0.4972686438856648,0.7193294648613798,8.60345096588135,72.09080142526959,21.30934774042185,4.226954894362443,-3.113098226123242,-37.57676894416668,0.2666666666666667,0.21333333333333332,0.24000000000000002,61420.0,61795.0
Euglena-gracilis_GEFR01002436.1.p1,74988.76840000035,0.05247813411078717,57.505539358600785,1.0015137659783675,-0.2828253031792855,0.5139418223533267,0.7204424778761064,9.236723899841309,96.6300238356577,36.645875078113455,15.660252066344441,4.077516973487732,-42.60796087854349,0.2565597667638484,0.22448979591836732,0.2915451895043732,55350.0,56100.0
Isochrysis-galbana_CAE5844786.1,53572.70370000014,0.031496062992125984,50.20866141732289,0.9998,-0.10206666666666674,0.5065764444444448,0.7247400000000005,9.443538475036618,72.92589946405509,31.3625528321961,12.54827044429355,4.885537565030134,-22.011476074506625,0.25196850393700787,0.22440944881889763,0.33661417322834647,8940.0,9440.0
Isochrysis-galbana_CAE5825438.1,60136.41770000018,0.03577817531305903,51.26046511627919,1.0002077031659609,-0.12429925388183105,0.5078765880217784,0.7239826577939106,9.188888359069825,81.49374791397386,34.24247855350984,12.956596197741653,2.591144780010282,-33.07244566333075,0.26654740608228983,0.22182468694096602,0.31127012522361364,15930.0,16555.0
Caenorhabditis-elegans_tr|Q2WF63|Q2WF63-CAEEL,63403.47020000014,0.0606060606060606,36.07504456327985,1.0088111312035357,-0.5088205746433598,0.47757203134418313,0.7110628892907374,5.419961738586425,85.61272057518006,10.297812118462474,-13.678907734073206,-25.826662706653238,-85.71896595402237,0.27807486631016043,0.17825311942959002,0.2709447415329768,23380.0,24005.0
Sphaeroforma-arctica_tr|A0A0L0G0T5|A0A0L0G0T5-9EUKA,59797.05050000012,0.055865921787709494,39.09944134078211,1.0047105650073513,-0.4618567527830288,0.4769777357697958,0.7162927956311703,6.396000862121583,80.62681757129741,20.354787845787833,-3.313120329811454,-11.834280311726658,-52.75853616438939,0.25884543761638734,0.2011173184357542,0.2737430167597765,21890.0,22265.0
Monosiga-brevicollis_tr|A9V632|A9V632-MONBE,52838.07520000014,0.0507399577167019,54.58794926004237,1.0002604540023898,-0.2910155316606929,0.49976869772998844,0.7213309438470731,8.97208118438721,73.56326128953098,27.89123722695853,7.649643104591739,-0.2862624630821031,-36.03126777422443,0.2854122621564482,0.1839323467230444,0.3044397463002114,20400.0,20775.0
Aedes-aegypti_tr|A0A1S4G323|A0A1S4G323-AEDAE,59843.00440000018,0.07224334600760456,33.49011406844106,1.0062172887172884,-0.5336979836979834,0.47698627198627186,0.7127370227370224,9.435028648376463,97.61769867898028,38.39484897732267,18.31076475137759,8.47704303166556,-43.839582916012695,0.26996197718631176,0.17870722433460076,0.2756653992395437,30940.0,31315.0
Drosophila-melanogaster_sp|Q07886|DDX49-DROME,59677.21110000018,0.0652591170825336,33.85470249520152,1.0042447476716476,-0.4971626597357589,0.4837673814165043,0.7162594758501196,9.11423397064209,90.69952890373739,32.29380636856395,12.29383801423576,1.840668175243266,-48.18341741165289,0.2687140115163148,0.1708253358925144,0.28790786948176583,29910.0,30410.0
Taeniopygia-guttata_tr|H0YS47|H0YS47-TAEGU,56933.44960000008,0.05511811023622047,58.87125984251977,0.9969266666666662,-0.1828888888888888,0.5066280000000003,0.7274866666666673,9.803465461730958,83.89936108647662,39.00829211762613,20.3780674864565,11.921283743706148,-20.274319538703985,0.29527559055118113,0.1594488188976378,0.3248031496062992,25440.0,25940.0
Gallus-gallus_tr|A0A8V1A7P4|A0A8V1A7P4-CHICK,54693.47840000003,0.06263048016701461,44.450939457202495,1.0001717386175988,-0.20007077140835108,0.5154637886293937,0.7242344892663372,9.122034645080568,82.55002074814008,32.87554609694338,12.455287319172257,1.9453330574094565,-46.183399715840096,0.31941544885177453,0.14405010438413363,0.31315240083507306,26930.0,27430.0
Mus-musculus_sp|Q4FZF3|DDX49-MOUSE,54093.42260000007,0.056249999999999994,44.90000000000002,0.998835451977401,-0.19373822975517896,0.5155211864406783,0.7250988700564972,9.023655891418457,73.07956133989057,28.991428897313895,11.248093052417623,0.350386378278138,-41.24462625038428,0.3041666666666667,0.15,0.29374999999999996,21430.0,22180.0
Homo-sapiens_sp|Q9Y6V7|DDX49-HUMAN,54225.64970000004,0.060041407867494824,39.98364389233953,0.9996888888888892,-0.19843274853801168,0.5164292397660822,0.7245824561403509,9.210936546325684,78.93153099333,34.598489151270655,14.514039402610472,3.4905962909943398,-40.79995328612941,0.31055900621118016,0.16563146997929606,0.28778467908902694,26930.0,27555.0
Pan-troglodytes_tr|G2HDZ1|G2HDZ1-PANTR,54225.64970000004,0.060041407867494824,39.98364389233953,0.9996888888888892,-0.19843274853801168,0.5164292397660822,0.7245824561403509,9.210936546325684,78.93153099333,34.598489151270655,14.514039402610472,3.4905962909943398,-40.79995328612941,0.31055900621118016,0.16563146997929606,0.28778467908902694,26930.0,27555.0
Callithrix-jacchus_tr|F7EW62|F7EW62-CALJA,54455.89890000005,0.05991735537190083,43.37582644628099,0.998883286647992,-0.18541083099906627,0.5173923902894496,0.7252661064425768,9.280562400817871,78.9657967426148,35.37863855506383,15.51320694283526,4.670388287779517,-38.16358993160398,0.3119834710743802,0.1590909090909091,0.2892561983471074,26930.0,27555.0
Macaca-mulatta_tr|A0A1D5Q608|A0A1D5Q608-MACMU,54342.67000000006,0.06352459016393443,40.055942622950795,0.999787962962963,-0.1747916666666667,0.5216291666666668,0.7249351851851852,9.27237491607666,77.04867450258676,34.37253352278028,15.42393299244182,4.58051189736446,-38.890872320913196,0.305327868852459,0.1905737704918033,0.28688524590163933,37930.0,38555.0
Carlito-syrichta_tr|A0A1U7TUB9|A0A1U7TUB9-CARSF,53357.65380000003,0.060796645702306085,37.36687631027253,0.9985636105188346,-0.15612414119876813,0.5228282397536131,0.7262876095711918,8.91128749847412,73.00006029990162,30.15856877905493,10.490654500064025,-1.323645889261492,-44.59833368778962,0.3081761006289308,0.15932914046121593,0.29350104821802936,26930.0,27680.0
Xenopus-tropicalis_tr|Q6P1S5|Q6P1S5-XENTR,54736.62950000003,0.060542797494780795,42.02651356993736,1.002066761028545,-0.2683179995281905,0.5104071715027129,0.721099315876386,9.327624320983887,84.70142731168374,37.42947039294412,18.33760346153739,6.583672029196123,-45.52724432499136,0.30688935281837165,0.14822546972860126,0.2797494780793319,23950.0,24575.0
Danio-rerio_tr|Q7ZUT9|Q7ZUT9-DANRE,53130.22679999999,0.057692307692307696,36.26987179487179,1.0034582125603873,-0.347632850241546,0.503828260869565,0.7186714975845412,9.083224678039553,77.54542907308623,30.73377931603777,12.340972188126742,1.3602992709789845,-47.44623718456502,0.29914529914529914,0.17094017094017094,0.25213675213675213,23950.0,24575.0
Callorhinchus-milii_tr|A0A4W3HSF8|A0A4W3HSF8-CALMI,55263.15870000004,0.05601659751037344,38.99502074688796,1.0038713080168777,-0.3857712142522267,0.4986101734646041,0.7180942334739808,9.284881782531738,92.6475285333651,40.67107205272876,17.625421363177537,5.721104725980496,-49.35529643551563,0.2925311203319502,0.14315352697095435,0.2987551867219917,25440.0,26065.0
Petromyzon-marinus_tr|S4R801|S4R801-PETMA,53403.76540000004,0.06209850107066381,39.40171306209849,1.0015959816025173,-0.2807068506414912,0.5084640522875816,0.7212248850157342,9.371720695495604,80.62733146106373,34.63986484839885,16.621348336530872,6.557863667676202,-40.10218677553189,0.3083511777301927,0.15417558886509636,0.2740899357601713,29450.0,29950.0
Exaiptasia-diaphana_tr|A0A913XBD2|A0A913XBD2-EXADI,54178.91150000002,0.04897959183673469,36.25816326530611,1.0003510834485934,-0.07865375749193175,0.5225472568003687,0.7238520055325034,9.374106025695799,79.49640561321553,35.75702588599874,21.927637816093032,8.715942720792626,-48.13394595667873,0.3081632653061224,0.1836734693877551,0.25918367346938775,20400.0,21275.0
Mnemiopsis-leidyi_gb|GFAT01128961.1|.p1,53177.12680000004,0.043209876543209874,41.99958847736623,1.0022522082752205,-0.17029288702928877,0.5146394700139469,0.7208228730822873,9.3358118057251,76.99442459162806,36.922214573179126,18.483226517580107,6.68318349666243,-43.98177366788601,0.28189300411522633,0.19958847736625512,0.2510288065843621,15930.0,16555.0
Giardia-intestinalis_tr|A8BHQ5|A8BHQ5-GIAIC,62645.976100000116,0.06607142857142857,48.723214285714334,1.000135265700483,-0.2317632850241545,0.5148423913043476,0.7233132045088567,6.251288795471192,66.1184450078605,14.081461994605917,-2.8898629476670123,-12.427148828732633,-55.27434734802785,0.3053571428571429,0.2142857142857143,0.27142857142857146,41830.0,42330.0
Neurospora-crassa_sp|Q7RYZ7|DBP8-NEUCR,68746.61360000024,0.03194888178913738,52.18530351437715,1.0084510967277962,-0.48180510607695026,0.4668545487234805,0.7126087738223659,5.0419824600219725,88.6035043337138,1.4990761998719648,-29.068685859318734,-37.38216880966972,-74.66760144476658,0.25239616613418536,0.20926517571884984,0.2843450479233227,20970.0,21345.0
Penicillium-chrysogenum_tr|B6HBZ9|B6HBZ9-PENRW,57026.93520000007,0.03653846153846154,51.45673076923083,1.004251302083334,-0.28875868055555565,0.4961202256944449,0.7187087673611118,8.455431556701662,76.25243858113676,22.2417138840079,3.2627161017610575,-3.614836572111713,-37.768485519438144,0.26730769230769236,0.21923076923076923,0.2980769230769231,19940.0,20190.0
Aspergillus-nidulans_sp|Q5B3H7|DBP8-EMENI,56974.76670000011,0.03428571428571429,44.651428571428625,1.0036885880077369,-0.20659789383193644,0.5013872770255751,0.7188330109606706,9.575118446350096,75.6094431483853,28.476885363271677,12.174726440075986,6.6557009338325415,-24.151935780014725,0.2742857142857143,0.2419047619047619,0.28190476190476194,16960.0,17085.0
Ustilago-maydis_sp|Q4PEX7|DBP8-USTMA,58617.45820000018,0.04519774011299435,44.87664783427501,1.0031990652220104,-0.3465476949224559,0.4927794773741238,0.7185064797110684,9.24007625579834,87.3048722402667,36.61760464578449,11.107571103972582,2.9439348046528835,-34.95021040284814,0.2693032015065913,0.21468926553672316,0.2843691148775895,25440.0,25690.0
Agaricus-bisporus_tr|A0A8H7KHG0|A0A8H7KHG0-AGABI,59975.549400000156,0.048507462686567165,53.31361940298522,1.007764941077441,-0.5253577441077444,0.47933228114478155,0.7119928451178454,6.437265968322753,84.71324087910645,22.39565279853663,-3.2018439625037587,-11.423083919180996,-52.58660789877538,0.2574626865671642,0.22761194029850745,0.28917910447761197,28420.0,28670.0
Nannochloropsis-sp_tr|A0A4D9DB35|A0A4D9DB35-9STRA,56667.985700000114,0.044145873320537425,42.8859884836852,0.9987799436863762,-0.12330517652155085,0.5080716915746154,0.7274463937621833,9.306478691101074,78.92815526534687,32.43755350081325,13.370661916147505,4.15560385004791,-30.35532709577847,0.2840690978886756,0.20345489443378117,0.32053742802303264,26930.0,27555.0
Micromonas-commoda_tr|C1FEE6|C1FEE6-MICCC,53052.494900000056,0.05371900826446281,38.89256198347106,0.9945742296918761,0.08429038281979447,0.533784547152194,0.7354061624649851,9.382744789123535,69.58159330731921,34.64960046210936,17.384852218734153,6.1692090078308865,-29.133898763180063,0.29958677685950413,0.19628099173553717,0.28512396694214875,18450.0,19325.0
Chlamydomonas-reinhardtii_tr|A0A2K3CUX2|A0A2K3CUX2-CHLRE,57588.62260000015,0.04212454212454213,34.40769230769228,1.0014799669558037,-0.06195786864931867,0.5160588599752169,0.7231970260223045,9.345159721374515,80.52666305848106,32.04466088047999,13.392170880268388,5.0746223943643685,-36.39493167995275,0.2673992673992674,0.2087912087912088,0.3351648351648352,21430.0,21805.0
Chlorella-vulgaris_KAI3436614.1,52994.604200000074,0.05737704918032786,41.166393442622926,0.9970224537037032,-0.027939814814814733,0.5240557870370373,0.7286041666666667,8.671271705627444,68.9791044617942,24.71819635772684,4.587073056725892,-2.423472660115216,-34.40481360254163,0.2991803278688525,0.16598360655737704,0.3729508196721312,31400.0,31650.0
Hypsibius-dujardini_tr|A0A9D4TWS1|A0A9D4TWS1-CHLVU,52994.604200000074,0.05737704918032786,41.166393442622926,0.9970224537037032,-0.027939814814814733,0.5240557870370373,0.7286041666666667,8.671271705627444,68.9791044617942,24.71819635772684,4.587073056725892,-2.423472660115216,-34.40481360254163,0.2991803278688525,0.16598360655737704,0.3729508196721312,31400.0,31650.0
Dictyostelium-discoideum_sp|Q55BR9|DDX49-DICDI,57103.036800000045,0.06299212598425197,35.941141732283455,1.008244888888889,-0.415066666666667,0.5004035555555559,0.7110244444444445,9.16916103363037,85.12965498060865,32.23087702902028,13.301786523571764,3.1372420426069425,-58.31393175727998,0.30118110236220474,0.21456692913385828,0.23622047244094488,20400.0,20650.0
Symbiodinium-sp_tr|A0A812P8G6|A0A812P8G6-9DINO,55795.007200000095,0.05940594059405941,42.58871287128717,1.0009722781131225,-0.18772635814889327,0.5144578582606757,0.7215805946791862,9.711791419982909,81.77762961016111,38.09285171651579,20.390456702287658,12.572508177079364,-28.586652014049236,0.2930693069306931,0.19603960396039605,0.30297029702970296,17420.0,17670.0
Porphyra-yezoensis_tr|W7JST7|W7JST7-PLAFA,57150.24739999995,0.0979591836734694,36.836530612244886,1.000285615491009,-0.2632780082987553,0.5319398340248965,0.722939142461965,9.535986137390136,84.214306548192,43.96577146184217,28.132160175756788,15.176467996744634,-53.26443915171667,0.37142857142857144,0.20816326530612245,0.20408163265306123,42290.0,42915.0
Plasmodium-falciparum_tr|Q8IE01|Q8IE01-PLAF7,57130.30089999996,0.09591836734693877,36.87489795918366,1.0004391424619632,-0.26203319502074696,0.5319190871369297,0.7226486860304298,9.5556489944458,85.21430644819202,44.96576146194217,29.1311611747578,16.085558905835555,-53.17353006080758,0.3714285714285714,0.2061224489795918,0.2061224489795918,42290.0,42915.0
Bodo-saltans_tr|A0A0S4J5D6|A0A0S4J5D6-BODSA,58163.36590000017,0.0446927374301676,33.626815642458105,0.9974404536862003,-0.019218651543793302,0.5182558286074351,0.727347195967234,9.433223533630368,75.86845744689644,32.55741537765131,12.658337990636618,5.394524851481172,-28.313896355705673,0.2886405959031657,0.18808193668528864,0.2905027932960894,15930.0,16180.0
Diplonema-papillatum_KAJ9467060.1,58816.25540000014,0.049723756906077346,42.039410681399666,1.0035383177570092,-0.23285565939771558,0.5107233644859812,0.7160955347871236,9.419040489196778,80.97220093861152,31.677558597324207,17.907415614737765,7.934364862014959,-40.63800495650467,0.26335174953959484,0.19337016574585636,0.30755064456721914,32430.0,32930.0
Dictyostelium-discoideum_sp|Q54QS3|DDX3-DICDI,78957.26050000034,0.0898876404494382,47.563342696629384,1.0087848800505035,-0.7762152777777772,0.47300410353535355,0.708495896464647,7.601044273376465,93.35275117692736,25.519799719414962,1.7191938311520971,-9.841448996496723,-70.4659986692877,0.24719101123595505,0.34691011235955055,0.17415730337078653,58220.0,58720.0
Diplonema-papillatum_KAJ9468007.1,66533.85760000022,0.06372549019607843,41.114068627451076,1.007212288447388,-0.5951434878587204,0.48080114054451806,0.7112509197939666,8.994258308410647,82.55119756505071,26.700807838539916,8.313030921837736,-0.0716342468428195,-47.58665988085644,0.2434640522875817,0.28104575163398693,0.22385620915032678,44810.0,45060.0
Bodo-saltans_tr|A0A0S4J192|A0A0S4J192-BODSA,67402.31440000016,0.09348914858096828,32.38564273789649,1.0023711223914271,-0.7371122391426962,0.4796687347245722,0.7156815190825344,9.015597343444824,84.34470702103381,36.31029165530862,10.239394243432137,0.20743457118902597,-46.2031180623337,0.2621035058430718,0.27045075125208684,0.18363939899833054,50200.0,50575.0
